id,headword_id,word,sentence,answer,distractors
8295,29845,plan,"Before we begin construction, we must review the detailed ___ with the engineers.",plan,"{budget,contract,report}"
8296,29847,plane,The pilot expertly guided the ___ through turbulent clouds during the training sortie.,plane,"{car,boat,train}"
8299,29860,plant,The botanist studied the growth patterns of a rare ___ in the greenhouse.,plant,"{animal,fungus,rock}"
8300,29885,plastic,"Because it was lightweight, inexpensive, and could be easily molded, the new ___ was ideal for manufacturing toys.",plastic,"{steel,ceramic,wood}"
8301,29890,plate,The chef arranged the dessert on a shimmering ___ of fine porcelain.,plate,"{cup,napkin,fork}"
8302,29897,platform,The new software provides a unified ___ for managing customer relationships across all channels.,platform,"{document,server,algorithm}"
8307,29950,pleasant,"The garden was ___ in the early morning, filled with the scent of fresh roses.",pleasant,"{chaotic,gloomy,noisy}"
8308,29954,please,She always tries to ___ her coworkers by bringing in homemade cookies.,please,"{annoy,ignore,challenge}"
8309,29955,pleased,"He was ___ with the successful results of the experiment, which confirmed his hypothesis.",pleased,"{disappointed,confused,worried}"
8314,30008,plug,"Before turning on the lamp, she ___ its cord into the wall outlet.",plugged,"{tangled,cut,coiled}"
8316,30032,plus,Some knowledge of Spanish is a definite ___ in this job.,pluses,"{error,drawback,mistake}"
8317,30065,pocket,He kept the spare change in his ___ during the hike.,pocket,"{shoe,hat,glove}"
8318,30079,poem,The ___ was written in rhyming couplets and used vivid metaphors to describe the sunset.,poem,"{novel,report,biography}"
8319,30080,poet,A ___ is a person who writes poems.,poet,"{painter,novelist,playwright}"
8321,30094,point,"During the debate, she made a compelling ___ about climate policy.",point,"{joke,question,mistake}"
8323,30106,poison,"The chef discovered a trace of ___ in the broth, forcing a kitchen shutdown.",poison,"{flavoring,spice,preservative}"
8325,30123,pole,The flag was raised to the top of the tall metal ___ in the center of the square.,pole,"{building,statue,roof}"
8326,30130,police,The city ___ the protests after midnight to restore order.,policed,"{ignored,started,encouraged}"
8327,30131,policeman,"After the bank robbery alarm sounded, two ___ arrived to investigate the crime.",policemen,"{firefighters,paramedics,civilians}"
8328,30137,policy,The company's new ___ require all employees to work from home twice a week.,policies,"{projects,salaries,meetings}"
8330,30155,political,"The candidate's speech outlined her ___ platform, including her stance on foreign relations and finance reform.",political,"{artistic,athletic,culinary}"
8331,30159,politician,Many ___ promised tax cuts during the campaign.,politicians,"{voters,journalists,economists}"
8332,30165,politics,She decided to study ___ at university to better understand government and public policy.,politics,"{history,economics,sociology}"
8334,30183,pollution,The thick smog and haze were clear signs that air ___ had increased dramatically.,pollution,"{temperature,humidity,pressure}"
8336,30320,pool,The team ___ their expertise to develop the new software platform.,pooled,"{hid,sold,forgot}"
8337,30323,poor,The family was too ___ to afford new clothes for the children.,poor,"{busy,proud,generous}"
8338,30327,pop,The balloon ___ loudly when it brushed against the sharp nail.,popped,"{floated,shrank,wobbled}"
8339,30336,popular,"With long lines out the door every afternoon, the new cafe quickly became the most ___ spot in town for students.",popular,"{expensive,quiet,remote}"
8341,30346,population,The ___ of the city has increased by two million in the last decade.,population,"{economy,infrastructure,climate}"
8342,30369,port,The cargo ship docked at the ___ to unload its containers.,port,"{airport,station,depot}"
8348,30400,position,"She applied for several ___ within the company, hoping to advance her career.",positions,"{salaries,benefits,projects}"
8350,30410,possess,"According to his will, he did not ___ any significant wealth at the time of his death.",possess,"{inherit,donate,squander}"
8351,30412,possession,"After the move, she unpacked her ___ and arranged them neatly on the shelves.",possessions,"{memories,ideas,feelings}"
8352,30418,possibility,"With recent breakthroughs, there are many new ___ for curing the disease.",possibilities,"{complications,regulations,symptoms}"
8353,30419,possible,"With the extra funding, it is now ___ to complete the project ahead of schedule.",possible,"{unlikely,difficult,stressful}"
8354,30420,possibly,"There are four, ___ five people who have been injured in the explosion.",possibly,"{definitely,certainly,usually}"
8355,30421,post,He tied the horse's reins to a wooden ___ by the entrance of the tavern.,post,"{gate,branch,wall}"
8356,30434,poster,The university hallway was adorned with a bright ___ advertising the upcoming concert.,poster,"{billboard,commercial,headline}"
8357,30470,postpone,"Due to the storm, the organizers ___ the outdoor ceremony until next weekend.",postponed,"{announced,promoted,attended}"
8358,30486,pot,She simmered the soup in a heavy ___ that retained heat evenly.,pot,"{bowl,plate,mug}"
8359,30491,potato,The classic dish of fish and chips is not complete without a side of fried ___.,potatoes,"{onions,cabbages,tomatoes}"
8360,30499,potential,The young athlete showed great ___ to become a world champion one day.,potential,"{anxiety,history,resistance}"
8362,30521,pound,"Using a mortar and pestle, she ___ the spices into a fine powder.",pounded,"{stirred,chopped,dissolved}"
8363,30524,pour,She carefully ___ the tea into the delicate china cups.,poured,"{chilled,brewed,stirred}"
8365,30530,powder,"To finish the dessert, she decided to lightly ___ the cake with cocoa.",powder,"{bake,fill,mix}"
8366,30533,power,The generator provides ___ to the entire campsite during the night.,power,"{shelter,food,safety}"
8370,30554,practice,It takes years of dedicated ___ to master a musical instrument.,practice,"{theory,talent,listening}"
8371,30560,practise,"To become a skilled musician, one must ___ daily.",practise,"{perform,listen,compose}"
8374,30548,pray,"Every night before sleep, she would ___ for her family's safety.",pray,"{work,read,wait}"
8375,30588,prayer,"In times of trouble, she found that a simple ___ could bring her comfort.",prayer,"{complaint,argument,demand}"
8379,30624,precious,"For the new parents, every moment with their newborn baby was ___.",precious,"{hectic,tiring,long}"
8385,30678,predict,Economists ___ a modest rise in inflation for the upcoming quarter.,predicted,"{caused,prevented,ignored}"
8389,30717,prefer,"Between coffee and tea, I ___ the latter for its soothing aroma.",prefer,"{dislike,prepare,buy}"
8390,30720,preference,She expressed a strong ___ for classical music over pop songs.,preference,"{knowledge,talent,history}"
8393,30751,prejudice,His ___ against people from different cultures was evident in his harsh remarks.,prejudice,"{curiosity,empathy,admiration}"
8395,30774,premier,The ___ of the province held a press conference to address the healthcare crisis.,premier,"{mayor,ambassador,senator}"
8398,30799,preparation,The chef's ___ of the ingredients took an hour before the dinner service began.,preparation,"{consumption,appreciation,delivery}"
8399,30803,prepare,She needs to ___ her presentation slides before the meeting tomorrow.,prepare,"{delete,present,forget}"
8404,30848,present,"At the upcoming symposium, she will ___ her latest findings on cellular regeneration.",present,"{summarize,critique,publish}"
8405,30850,presentation,The professor's ___ on quantum mechanics lasted for over an hour.,presentation,"{experiment,opinion,biography}"
8411,30871,president,The ___ of the United States holds office in the White House.,president,"{queen,governor,mayor}"
8413,30877,press,The journalist tried to ___ the official for a comment on the breaking news story.,press,"{thank,avoid,praise}"
8414,30882,pressure,The team felt intense ___ to win the championship after a series of defeats.,pressure,"{relief,indifference,joy}"
8418,30907,pretend,"The children ___ to be pirates, searching for treasure in the backyard.",pretended,"{wanted,refused,forgot}"
8424,30939,previous,Her performance in this race was a huge improvement over her ___ attempt.,previous,"{final,only,future}"
8428,30956,pride,She felt a swelling ___ after winning the championship for the third year in a row.,pride,"{anxiety,shame,humility}"
8436,31008,print,The article was ___ in the newspaper early Tuesday.,printed,"{written,edited,researched}"
8437,31011,printer,"To get a physical copy of the digital report, she sent the file to the ___.",printer,"{scanner,server,monitor}"
8438,31014,printing,___ costs have risen due to higher paper prices.,printing,"{binding,editing,distribution}"
8444,31033,private,The ___ beach is only accessible to residents of the island.,private,"{public,crowded,open}"
8446,31041,privilege,Having a backstage pass is a ___ that many concert-goers wish they had.,privilege,"{responsibility,requirement,obligation}"
8447,31046,prize,The winner of the competition will receive a cash ___ of one thousand dollars.,prize,"{invoice,receipt,penalty}"
8448,31057,probable,"Although not yet proven, the strong forensic evidence makes it ___ that the suspect was at the scene.",probable,"{possible,unlikely,certain}"
8449,31058,probably,"She will ___ arrive early, as she usually leaves with plenty of time.",probably,"{certainly,maybe,occasionally}"
8451,31070,problem,The main ___ with the new software is its unpredictable crash rate.,problem,"{component,benefit,feature}"
8453,31081,procedure,The surgeon followed a strict ___ to ensure patient safety during the operation.,procedure,"{diagnosis,instinct,preference}"
8463,31126,product,The latest ___ from the tech company features an integrated AI assistant.,product,"{policy,merger,headquarters}"
8467,31139,profession,She decided to study medicine because she wanted to enter a ___ that helps people directly.,profession,"{hobby,company,project}"
8469,31147,professor,She's a ___ of nutrition at Columbia University.,professor,"{student,librarian,chancellor}"
8475,31184,programme,"The television ___ was aired every Thursday night, covering science topics.",programme,"{commercial,channel,schedule}"
8483,31243,promise,"He will ___ to deliver the report by Friday, even if it means working overtime.",promise,"{attempt,plan,agree}"
8485,31252,promote,The company ___ its new eco-friendly line to attract younger customers.,promoted,"{researched,manufactured,recalled}"
8488,31270,pronounce,She ___ the name correctly during the ceremony.,pronounced,"{announced,stated,declared}"
8492,31302,proper,Make sure you wear ___ attire for the formal dinner.,proper,"{casual,inappropriate,athletic}"
8514,31472,prove,The lawyer presented new evidence to ___ her client's innocence.,prove,"{disprove,question,assume}"
8518,31489,province,"Canada is divided into ten large administrative regions, each known as a ___, which has its own local government.",province,"{county,municipality,territory}"
8525,31596,psychology,He studied ___ to understand the motivations behind human behavior.,psychology,"{biology,chemistry,history}"
8526,30064,pub,"In London, they met at a traditional ___ for some fish and chips and a pint of ale.",pub,"{bistro,diner,club}"
8534,31670,pull,"To start the old lawnmower, you have to ___ sharply on the cord.",pull,"{turn,press,twist}"
8535,31690,pulse,The doctor checked the patient's ___ to assess his heart health.,pulse,"{temperature,respiration,pressure}"
8536,31701,pump,"After the well was drilled, the crew ___ water into the storage tank.",pumped,"{poured,siphoned,drained}"
8539,31729,punishment,The school administered a ___ for cheating on the exam.,punishment,"{reward,commendation,incentive}"
8543,31754,pure,"This sample of gold is 99.9% ___, with almost no other metals mixed in.",pure,"{shiny,heavy,valuable}"
8545,31779,purple,The artist mixed red and blue paint to create a deep shade of ___.,purple,"{orange,green,yellow}"
8547,31796,purse,"The government controls the national ___, allocating funds for various public services.",purse,"{agenda,policy,debate}"
8550,31812,push,"When the door was stuck, he had to ___ hard to get it open.",push,"{pull,twist,knock}"
8551,31619,put,Please ___ the documents on the desk before leaving the office.,put,"{take,shred,hide}"
8552,31837,puzzle,"The complex instructions ___ the new hires, leaving them unsure where to begin.",puzzled,"{motivated,trained,annoyed}"
8553,31932,qualification,One of the main ___ for the job is a certification in project management.,qualifications,"{duties,benefits,responsibilities}"
8556,31942,quality,"The high ___ of the material, known for its durability and fine weave, justified the expensive price.",quality,"{origin,price,style}"
8558,31970,quarter,The company's profits increased significantly in the fourth ___ of the fiscal year.,quarter,"{month,week,half}"
8559,31991,queen,"Wearing her crown and royal gown, the ___ presided over the ceremony with regal poise.",queen,"{king,prince,emperor}"
8563,32014,questionnaire,"To gauge their opinions on workplace culture, employees completed a detailed ___ with scaled responses.",questionnaire,"{report,memo,contract}"
8564,32016,queue,"During rush hour, commuters formed a long ___ for the subway entrance.",queue,"{circle,group,crowd}"
8570,32068,quit,"After many years, he decided to ___ his job and travel the world.",quit,"{begin,change,keep}"
8571,32070,quite,I was ___ surprised by the results; they were not at all what I expected.,quite,"{rarely,almost,never}"
8575,32105,race,"He ___ to the finish line in record time, leaving the crowd cheering.",raced,"{walked,jogged,strolled}"
8576,32113,racial,"The new law aimed to end discrimination based on skin color and ethnicity, promoting ___ equality.",racial,"{gender,economic,social}"
8581,32139,radiation,The nuclear power plant had thick concrete walls to contain the harmful ___ from the reactor core.,radiation,"{vibration,noise,pressure}"
8583,32147,radio,"Since the broadcast was audio-only, she turned on the ___ to listen to the live concert from her kitchen.",radio,"{television,projector,monitor}"
8586,32200,rail,"He gripped the safety ___ tightly as he walked carefully down the steep, narrow staircase.",rail,"{step,wall,rope}"
8587,32206,railway,"The new high-speed train network is the latest addition to the country's extensive ___, allowing for faster travel.",railway,"{highway,airport,canal}"
8588,32208,rain,"In the tropics, it ___ almost every afternoon, making the streets slick.",rains,"{shines,cools,snows}"
8589,32221,raise,"Through a series of charity events, the foundation successfully ___ millions for the new children's hospital.",raised,"{donated,invested,withdrew}"
8593,32276,rank,"In the military, officers advance through different ___ as they gain experience.",ranks,"{missions,barracks,uniforms}"
8600,32324,rat,"Much larger than a mouse, the white lab ___ was known for its intelligence in solving mazes.",rat,"{mouse,hamster,insect}"
8601,32327,rate,The manager will ___ the employee's performance after the quarterly review.,rate,"{promote,hire,ignore}"
8602,32332,rather,I'm not a big fan of crowded parties; I would ___ stay home with a good book.,rather,"{never,also,still}"
8606,32370,raw,The chef preferred to serve the fish ___ to preserve its delicate flavor.,raw,"{fried,baked,grilled}"
8607,32373,ray,"A single ___ of sunlight broke through the clouds, illuminating the meadow.",ray,"{piece,glimmer,flash}"
8608,32384,reach,The child stood on his toes but still couldn't ___ the cookies on the top shelf.,reach,"{see,smell,want}"
8609,32388,react,Chemists carefully observe how the different substances ___ when they are mixed together.,react,"{settle,dissolve,combine}"
8615,32408,ready,Dinner is almost ___; I just need to add the final garnish to the plates.,ready,"{cooked,hot,served}"
8624,32452,reason,The ___ for the delay was a sudden power outage.,reason,"{result,story,timing}"
8631,32490,rebuild,"After the original theater was completely destroyed by fire, the council voted to ___ it with a modern design.",rebuild,"{repair,inspect,close}"
8633,32511,receipt,Please keep the ___ as proof of purchase for warranty purposes.,receipt,"{invoice,order,coupon}"
8644,32579,recognize,"We ___ the melody instantly, even though it was played on an unfamiliar instrument.",recognized,"{misidentified,confused,overlooked}"
8645,32590,recommend,"Based on your excellent experience, could you ___ a good restaurant in this area?",recommend,"{demand,command,reserve}"
8648,32616,record,The researcher must accurately ___ the participants' responses during the interview.,record,"{invent,ignore,summarize}"
8651,32630,recover,"After the flu, he hopes to ___ fully before the marathon.",recover,"{weaken,train,compete}"
8656,32678,red,"The stop sign was a bright ___ color, warning drivers to halt.",red,"{blue,yellow,green}"
8659,32764,refer,"In academic writing, an author ___ to previous studies to support their argument.",refers,"{invents,forgets,questions}"
8661,32767,reference,Please include at least three scholarly ___ in your bibliography.,references,"{opinions,summaries,drafts}"
8665,32808,reform,"The education system underwent a major ___ last year, aiming to improve equality.",reform,"{decline,budget,conference}"
8669,32850,refusal,"Despite our pleas, the manager's ___ to approve the budget was final.",refusal,"{willingness,decision,hesitation}"
8672,32864,regard,He holds his mentor in high ___.,regard,"{contempt,scrutiny,suspicion}"
8673,32866,regardless,"___ of the weather forecast, the hikers continued their trek.",regardless,"{because,instead,aware}"
8677,32890,register,All participants must ___ for the workshop before the deadline.,register,"{prepare,pay,leave}"
8679,32899,regret,"I ___ not having taken the earlier train, as it caused me to miss the meeting.",regret,"{celebrate,enjoy,forget}"
8680,32910,regular,"She prefers a ___ schedule, working the same hours each weekday.",regular,"{flexible,chaotic,short}"
8683,32918,regulation,New ___ requires all vehicles to undergo safety inspections every two years.,regulation,"{suggestion,exemption,opinion}"
8691,32995,relate,He found it hard to ___ to his new colleagues because they had very different interests.,relate,"{compete,agree,work}"
8693,32999,relation,The study explores the ___ between poverty and poor health outcomes.,relation,"{difference,space,solution}"
8694,33003,relationship,Open communication is vital for a healthy ___ between teammates.,relationship,"{competition,conflict,hierarchy}"
8695,33005,relative,"At the family reunion, I met a distant ___ I had never seen before.",relative,"{friend,neighbor,colleague}"
8707,33044,religion,Buddhism is a major ___ practiced by millions worldwide.,religion,"{language,continent,government}"
8710,33063,rely,"For the project to succeed, we must ___ on accurate data.",rely,"{ignore,invent,alter}"
8711,33065,remain,Only three contestants ___ in the competition after the final round.,remain,"{start,win,leave}"
8715,33074,remark,She ___ that the painting was too bright for the gallery lighting.,remarked,"{denied,wondered,painted}"
8720,33088,remind,The calendar ___ me to send the birthday card tomorrow.,reminded,"{allowed,forced,forbade}"
8722,33112,remote,The village was so ___ that it took three days to reach by car.,remote,"{nearby,crowded,modern}"
8724,33119,remove,Please ___ your shoes before entering the house.,remove,"{wear,tie,clean}"
8733,33224,replace,"After the lightbulb burned out, she had to ___ it with a new one.",replace,"{unscrew,shatter,polish}"
8737,33249,reporter,The ___ was assigned to cover the breaking news from the downtown protest.,reporter,"{organizer,officer,participant}"
8741,33267,representative,Each state sent a ___ to the federal convention to voice its concerns.,representative,"{governor,citizen,historian}"
8745,33310,reputation,His outstanding ___ among colleagues helped him secure the promotion.,reputation,"{performance,attitude,ambition}"
8746,33315,request,She sent an urgent ___ for additional funding before the deadline.,request,"{demand,memo,rejection}"
8749,33336,rescue,Firefighters ___ the trapped hikers just before nightfall.,rescued,"{observed,supplied,questioned}"
8750,33338,research,The latest ___ on climate change suggests a faster rise in sea levels than previously thought.,research,"{opinion,debate,speculation}"
8752,33347,resemble,The painting ___ the style of the early Renaissance masters.,resembles,"{contrasts,challenges,modernizes}"
8754,33356,reserve,The national park ___ a large area of untouched forest for future generations.,reserves,"{destroys,exploits,develops}"
8760,33379,resign,"Following the public controversy, the minister announced he would ___ from his position.",resign,"{retire,pause,reapply}"
8768,33423,respect,"You should always ___ the opinions of others, even when you disagree.",respect,"{ignore,dismiss,belittle}"
8771,33444,respond,He didn't ___ to the email until the next morning.,respond,"{react,forward,delete}"
8773,33449,responsibility,"As the eldest sibling, it is my ___ to ensure the younger children are ready for school each morning.",responsibility,"{privilege,choice,ambition}"
8775,33454,rest,The doctor advised him to get plenty of ___ after the surgery.,rest,"{exercise,work,stress}"
8776,33458,restaurant,We celebrated her promotion at a new ___ downtown with a rooftop garden.,restaurant,"{gallery,theater,bookstore}"
8781,33483,restriction,Travel ___ were lifted after the health crisis subsided.,restrictions,"{subsidies,incentives,promotions}"
8782,33491,result,The experiment's ___ confirmed the hypothesis about enzyme activity.,result,"{procedure,objective,hypothesis}"
8786,33556,retire,"After 40 years of service, she plans to ___ and spend more time with her grandchildren.",retire,"{work,apply,transfer}"
8791,33617,return,"After traveling abroad, she plans to ___ to her hometown next month.",return,"{journey,emigrate,depart}"
8797,33675,review,"Before submitting the final draft, the author sent it to a colleague for a thorough ___.",review,"{preface,index,dedication}"
8799,33681,revision,The teacher asked for several ___ before the final submission.,revisions,"{outlines,citations,drafts}"
8802,33704,revolution,The French ___ of 1789 drastically changed the nation's political landscape.,revolution,"{election,reformation,treaty}"
8807,33786,rice,"A staple food in many Asian countries, ___ is often served with vegetables and meat.",rice,"{bread,potatoes,pasta}"
8808,33787,rich,He comes from a very ___ family with extensive business holdings.,rich,"{modest,humble,ordinary}"
8809,33804,rid,The cleaning crew was hired to ___ the building of cobwebs.,rid,"{repair,inspect,secure}"
8810,33811,ride,"For her birthday, she asked for a ___ on a horse along the beach.",ride,"{walk,run,swim}"
8817,33894,rise,"The sun ___ over the horizon, painting the sky orange.",rose,"{set,fell,disappeared}"
8818,33899,risk,"She ___ everything on the final presentation, hoping it would impress the board.",risked,"{saved,based,lost}"
8822,33921,river,They launched their kayak and paddled down the swift current of the winding ___.,river,"{pond,puddle,ocean}"
8823,33937,road,"After the snowstorm, the ___ was blocked by fallen trees and required clearing.",road,"{river,driveway,sidewalk}"
8824,33961,rob,The law states it is a serious crime to ___ a person using threats of violence.,rob,"{assault,deceive,impersonate}"
8826,33968,robot,"In the factory, a ___ assembled the tiny electronic components with precise movements.",robot,"{foreman,assembler,technician}"
8828,33976,rock,"During the hike, we stopped to admire a massive ___ towering over the valley.",rock,"{tree,cliff,cavern}"
8829,33981,rocket,The launch schedule was delayed when the ___ malfunctioned during pre‑flight checks.,rocket,"{engine,payload,capsule}"
8832,34018,roll,"The dice ___ across the table, finally coming to rest on a six.",rolled,"{bounced,stopped,shook}"
8835,34046,roof,"The heavy snowfall caused the ___ to collapse, exposing the attic.",roof,"{wall,door,window}"
8838,34072,rope,"To create the swing, they tied a thick ___ to a strong tree branch.",rope,"{wire,chain,string}"
8839,34079,rose,He ___ early to catch the sunrise over the mountains.,rose,"{ate,drove,dreamed}"
8846,34140,routine,She follows a strict ___ every morning before heading to work.,routine,"{diet,method,rule}"
8847,34149,row,He ___ across the quiet lake in his small wooden boat at sunrise.,rowed,"{sailed,drifted,steered}"
8848,34157,royal,"As a member of the ___ family, the prince had numerous official duties.",royal,"{wealthy,famous,political}"
8850,34167,rubber,The soles of his boots were made of thick ___ to provide good grip on slippery surfaces.,rubber,"{leather,plastic,wood}"
8851,34170,rubbish,"After cleaning the garage, they had several bags of ___ to take to the dump.",rubbish,"{belongings,donations,storage}"
8853,34206,rugby,The team practiced passing the oval ball and forming a scrum in preparation for the ___ match.,rugby,"{tennis,golf,swimming}"
8855,34217,rule,The strict monarch intended to ___ the kingdom with absolute authority.,rule,"{entertain,visit,trade}"
8858,33934,run,"To train for the marathon, she ___ ten miles every day through the city park.",runs,"{strolls,jumps,rests}"
8860,34251,running,He felt a sharp pain in his knee after ___ the entire ten-kilometer race without stopping.,running,"{watching,planning,driving}"
8865,34326,sacrifice,Giving up her dream vacation to pay for her brother's education was a huge ___ for her.,sacrifice,"{convenience,preference,relief}"
8866,34333,sad,Tears welled up in her eyes and she felt deeply ___ as she read the letter announcing her friend's departure.,sad,"{amused,relieved,indifferent}"
8870,34370,sail,"With the wind filling the large canvas, the boat began to ___ smoothly across the bay.",sail,"{sink,anchor,motor}"
8871,34375,sailing,"Raising the mainsail to catch the wind, ___ on the open sea is his favorite summer activity.",sailing,"{diving,fishing,anchoring}"
8872,34376,sailor,The old ___ at the port had a tattoo of an anchor and told amazing stories of his voyages.,sailor,"{farmer,chef,banker}"
8876,34395,salary,His employment contract specified a fixed annual ___ paid in monthly installments.,salary,"{commission,bonus,debt}"
8877,34397,sale,"The furniture store is having a clearance ___ to make room for new inventory, with many items marked down by 50%.",sale,"{display,auction,giveaway}"
8878,34442,salt,She gargled with warm water and ___ to soothe her sore throat.,salt,"{soap,lemon,honey}"
8879,34472,same,"Although they are brothers, they have very different opinions and never vote for the ___ candidate.",same,"{popular,local,qualified}"
8883,34516,sandwich,She placed a slice of ham and cheese between two pieces of bread to make a simple ___.,sandwich,"{stew,pizza,casserole}"
8885,34603,satisfaction,Seeing the beautiful garden she had planted and cared for all summer gave her a deep sense of ___.,satisfaction,"{anxiety,regret,boredom}"
8889,34621,sauce,"He simmered the tomatoes, garlic, and herbs for hours to create a rich pasta ___.",sauce,"{broth,garnish,dough}"
8890,34632,sausage,The butcher prepared the ground pork with spices and put it into a casing to make ___.,sausage,"{steak,bread,cheese}"
8893,34660,say,"Before you sign the contract, are you sure you have nothing more to ___?",say,"{draw,eat,lift}"
8895,34694,scan,The security guard used a handheld device to ___ the guest's bag for prohibited items.,scan,"{pack,empty,decorate}"
8897,34712,scare,The monster mask was so realistic that it gave everyone who saw it a good ___.,scare,"{laugh,rest,idea}"
8902,34741,scene,"In the play's final ___, the mystery was solved and the hero was reunited with his family.",scene,"{script,audience,intermission}"
8903,34749,sceptical,"Despite the salesman's promises, he remained ___ about the product's miraculous claims.",sceptical,"{convinced,trusting,enthusiastic}"
8904,34753,schedule,Her assistant's main job is to ___ her appointments and manage her calendar.,schedule,"{attend,cancel,lead}"
8906,34777,scholar,The visiting ___ was an expert on medieval literature and gave a lecture on ancient manuscripts.,scholar,"{athlete,musician,mechanic}"
8907,34779,scholarship,"Thanks to her high grades and community service, she earned a ___ to help pay for college.",scholarship,"{loan,salary,invoice}"
8908,34782,school,"Every morning, the yellow bus picks up the young children and takes them to the elementary ___.",school,"{factory,hospital,university}"
8909,34807,science,"In ___ class, the students learned about the solar system by building a model of the planets.",science,"{history,music,literature}"
8910,34810,scientific,The research was criticized for lacking sufficient ___ evidence to support its bold conclusions.,scientific,"{anecdotal,personal,emotional}"
8911,34813,scientist,The ___ spent years conducting experiments in her laboratory to develop a new vaccine.,scientist,"{novelist,accountant,lawyer}"
8913,34850,score,"He kicked the ball into the net for the winning goal, making the final ___ 2-1.",score,"{rule,time,team}"
8914,34890,scratch,The thorny bushes might ___ your arms if you walk too close to them.,scratch,"{soothe,clean,mend}"
8915,34895,scream,She let out a piercing ___ when she saw the huge spider crawling on her bed.,scream,"{chuckle,whisper,sigh}"
8916,34901,screen,They planted a row of tall hedges to ___ their backyard from the view of the neighbors.,screen,"{connect,join,expose}"
8921,34954,sculpture,"The artist used a hammer and chisel to carve the figure from a single block of stone, creating a magnificent ___.",sculpture,"{painting,photograph,poem}"
8922,34970,sea,"From the boat, they could see dolphins leaping out of the deep blue ___.",sea,"{puddle,stream,pond}"
8923,34984,seal,"To keep the food fresh, you must properly ___ the container so that no air can get in.",seal,"{open,empty,fill}"
8924,35004,search,The rescue team will ___ the area thoroughly for any signs of the missing hiker.,search,"{ignore,avoid,abandon}"
8925,35017,season,"The chef likes to ___ the steak with a blend of salt, pepper, and garlic before grilling it.",season,"{freeze,sweeten,wash}"
8926,35025,seat,The usher will ___ you in the third row.,seat,"{greet,find,call}"
8930,35056,secret,"The spy's true identity was a closely guarded ___, known only to a handful of agents.",secret,"{rumor,fact,legend}"
8931,35060,secretary,The ___ organized the conference schedule and managed all correspondence.,secretary,"{engineer,designer,chef}"
8932,35074,section,The newspaper is divided into several parts; my favorite ___ is the one with comics and puzzles.,section,"{headline,article,byline}"
8936,35086,security,The airport increased ___ measures by adding more scanners and patrols.,security,"{comfort,pricing,entertainment}"
8941,35122,seem,"The magician made the coin ___ to disappear, but it was really hidden up his sleeve.",seem,"{try,fail,promise}"
8944,35154,seize,The hawk swooped down to ___ the unsuspecting mouse in its talons.,seize,"{observe,follow,release}"
8945,35156,seldom,"Living in the desert, we ___ see rain, perhaps only once or twice a year.",seldom,"{often,never,constantly}"
8946,35157,select,"From the wide array of fabrics available, the designer will ___ the perfect one for the evening gown.",select,"{sew,measure,iron}"
8949,35169,self,"Through introspection and therapy, he began to develop a stronger sense of ___ and personal identity.",self,"{others,duty,humor}"
8950,35178,sell,"To raise money for their trip, the students plan to ___ candy bars to friends and family for one dollar each.",sell,"{give,trade,make}"
8951,35223,seminar,"Unlike a large lecture, the advanced ___ allowed a small group of students to discuss the topic directly with the professor.",seminar,"{exam,stadium,library}"
8953,35247,send,"Before you leave for vacation, don't forget to ___ a postcard to your grandparents.",send,"{read,write,buy}"
8956,35265,sense,"Even without a map, the experienced hiker had an incredible ___ of direction and always knew which way was north.",sense,"{feeling,display,loss}"
8960,35288,sentence,"After the jury found the man guilty, the judge had the responsibility to determine the appropriate prison ___.",sentence,"{question,alibi,trial}"
8970,35401,servant,"In the old story, the kind prince treated every ___ in his castle with respect, from the cooks to the stable hands.",servant,"{king,guest,merchant}"
8971,35402,serve,The volunteers will ___ a hot meal to the homeless at the downtown shelter this evening.,serve,"{donate,purchase,season}"
8972,35404,service,"The hotel is famous for its excellent customer ___, with staff who are always friendly and helpful.",service,"{location,architecture,price}"
8973,35415,session,The photographer scheduled a two-hour photo ___ at the park to take the family's portraits.,session,"{album,camera,holiday}"
8974,35416,set,"To stay motivated, it is important to ___ a clear and achievable goal for yourself each week.",set,"{reach,forget,describe}"
8978,35424,settler,An early ___ in the region had to build their own house from logs and grow all their own food to survive.,settler,"{tourist,visitor,merchant}"
8982,35434,several,I had to try on ___ pairs of shoes before I found a pair that fit perfectly.,several,"{no,one,every}"
8983,35436,severe,The building suffered ___ damage in the earthquake and was later declared unsafe for occupation.,severe,"{potential,superficial,internal}"
8985,35441,sew,"My grandmother taught me how to ___ by hand, using a needle and thread to repair a torn seam.",sew,"{wash,fold,draw}"
8986,35448,sex,The biologist was able to determine the ___ of the turtle by the shape of its shell.,sex,"{age,species,health}"
8990,35473,shade,"The paint store offered samples of the same green color in a light, medium, and dark ___.",shade,"{pattern,texture,brand}"
8991,35477,shadow,"As the person walked in front of the projector, their ___ appeared on the screen, blocking the view of the movie.",shadow,"{image,voice,idea}"
8992,35487,shake,"The unexpected failure of her project did not break her spirit, but it did ___ her confidence.",shake,"{build,measure,announce}"
8993,35497,shall,"According to the club's bylaws, all members ___ pay their dues by the first of the month.",shall,"{can,should,might}"
8995,35507,shame,"After the cheating scandal was exposed, the athlete had to face the public ___ of being stripped of his medals.",shame,"{anger,boredom,joy}"
8996,35521,shape,The child's toy required him to fit the square block into the hole with the matching ___.,shape,"{color,weight,material}"
