id,headword_id,word,sentence,answer,distractors
7727,23739,march,The protesters ___ through the city streets demanding climate action.,marched,"{sat,stood,waited}"
7731,23776,mark,The treasure map ___ the spot with a large X.,marked,"{concealed,described,ignored}"
7733,23781,market,Farmers gather every Saturday at the ___ to sell their fresh produce.,market,"{farm,field,barn}"
7736,23807,marriage,"The couple celebrated their golden anniversary, fifty years of a happy ___.",marriage,"{engagement,honeymoon,vow}"
7737,23809,married,"After the ceremony, the ___ couple danced under the twinkling lights.",married,"{engaged,divorced,separated}"
7738,23813,marry,They went to the courthouse to legally ___ and become spouses.,marry,"{propose,engage,celebrate}"
7742,23866,mass,"Using a balance scale, the physicist determined the object''s ___, which is the amount of matter it contains.",mass,"{color,temperature,shape}"
7746,23905,match,"The tennis ___ lasted three hours, with both players showing incredible skill.",match,"{goal,point,serve}"
7749,23916,material,"The sculptor carved the statue from a block of an unknown ___, which was as hard as granite.",material,"{concept,inspiration,tool}"
7752,23935,mathematics,"She enrolled in a ___ course to study algebra, geometry, and calculus.",mathematics,"{history,literature,art}"
7754,23958,matter,"Solid, liquid, and gas are the three primary states of ___.",matter,"{energy,space,time}"
7758,23992,may,"According to the rules, students ___ use a calculator during the exam.",may,"{must,can''t,shouldn''t}"
7765,24030,means,"The project was ambitious, but the company lacked the financial ___ to fund it.",means,"{will,vision,leadership}"
7767,24033,meanwhile,"The hero searched for the key; ___, the villain was setting the trap.",meanwhile,"{therefore,however,before}"
7768,24038,measure,"Before cutting the fabric, the tailor used a tape to ___ the client''s waist.",measure,"{fold,iron,sew}"
7774,24067,medal,The soldier wore the ___ for bravery pinned to the chest of his uniform.,medal,"{trophy,plaque,cup}"
7775,24075,media,"Information is now spread through various forms of ___, including television, print, and the internet.",media,"{opinion,culture,art}"
7778,24104,medicine,"To cure the infection, the doctor gave him a prescription for a strong ___.",medicine,"{procedure,diagnosis,symptom}"
7782,24131,meet,The two business rivals agreed to ___ to negotiate a compromise.,meet,"{argue,compete,disagree}"
7783,24133,meeting,The manager scheduled a brief ___ with her team to go over the daily tasks.,meeting,"{holiday,lunch,vacation}"
7786,24213,member,Each new ___ must sign the code of conduct before joining the club.,member,"{applicant,stranger,opponent}"
7791,24229,memorial,The family made a donation to the library as a ___ to their late grandmother.,memorial,"{funeral,grave,inheritance}"
7792,24239,memory,"Even years later, the ___ of her graduation day was still vivid in her mind.",memory,"{dream,thought,feeling}"
7793,24283,mental,Chess is a game that requires immense focus and ___ agility.,mental,"{physical,social,financial}"
7794,24290,mention,"He didn''t want to make a big deal of it, so he decided to only briefly ___ his award.",mention,"{announce,proclaim,broadcast}"
7796,24297,menu,We asked the waiter for the ___ so we could decide what to order.,menu,"{bill,recipe,reservation}"
7797,24313,merchant,"In the age of sail, a wealthy ___ could make a fortune by trading silk and spices between continents.",merchant,"{sailor,explorer,pirate}"
7800,24326,merely,She wasn't intentionally being rude; she was ___ stating the facts as she saw them.,merely,"{loudly,angrily,falsely}"
7805,24375,message,She left a hurried ___ on the answerphone before rushing out.,message,"{letter,email,text}"
7807,24413,metal,"The blacksmith heated the ___ until it glowed red, then hammered it into the shape of a sword.",metal,"{wood,stone,clay}"
7809,24474,method,Her ___ for baking bread involved a slow fermentation process that took two days.,method,"{ingredient,appetite,reason}"
7811,24500,metre,The metric system uses the ___ as its base unit for measuring length.,metre,"{gram,litre,second}"
7815,24668,might,"I don''t know my plans for sure, but I ___ go to the movies later.",might,"{must,will,'"have to'"}"
7817,24682,mild,The doctor said his symptoms were ___ and would likely clear up within a few days without medication.,mild,"{acute,severe,chronic}"
7818,24686,mile,"A marathon is a long-distance race of just over 26 ___, a challenge for even seasoned runners.",miles,"{laps,meters,circuits}"
7822,24706,milk,The farmer connected the machine to the cow's udders to collect the fresh ___.,milk,"{cream,water,whey}"
7825,24729,million,"With a population of over eight ___, New York City is the most populous city in the United States.",million,"{thousand,billion,hundred}"
7827,24763,mine,"To find gold, the prospectors had to dig a deep ___ into the side of the mountain.",mine,"{cave,trench,well}"
7835,24815,ministry,"After years of study at the seminary, he was finally ready to begin his ___ in the local church.",ministry,"{career,profession,service}"
7840,24852,mirror,"To check her reflection before the interview, she quickly glanced in the rearview ___ of her car.",mirror,"{window,dashboard,console}"
7845,24985,missile,The fighter jet locked onto its target and fired a heat-seeking ___.,missile,"{cannonball,arrow,bullet}"
7848,25004,mistake,Forgetting to carry the one was a simple ___ that threw off the entire budget.,mistake,"{success,solution,inquiry}"
7849,25048,mix,I like to ___ peanuts and raisins to create my own trail snack.,mix,"{separate,arrange,dissolve}"
7851,25053,mixture,"The trail mix was a tasty ___ of nuts, dried fruit, and chocolate chips.",mixture,"{solution,element,solid}"
7864,25171,moment,There was a tense ___ of silence after the announcement as everyone absorbed the news.,moment,"{period,era,age}"
7866,25177,mommy,"''I want my ___!'' cried the little girl after scraping her knee, looking for the woman who gave birth to her.",mommy,"{dolly,puppy,blanket}"
7870,25222,monkey,"Known for its long, prehensile tail which it uses to swing from branches, the spider ___ is a marvel of agility.",monkey,"{gorilla,sloth,koala}"
7873,25304,month,"Because February is the shortest ___, it often feels like it goes by the quickest.",month,"{season,week,year}"
7875,25307,monument,The city erected a large stone ___ in the central square to commemorate the nation's founders.,monument,"{building,fountain,garden}"
7878,25345,moral,The fable of 'The Boy Who Cried Wolf' teaches a clear ___ about the importance of telling the truth.,moral,"{plot,character,setting}"
7880,25364,more,"If you add two apples to the three you already have, you will have ___ apples in total.",more,"{fewer,some,equal}"
7884,25432,most,"Of all the runners, she was the ___ talented, easily winning every race she entered.",most,"{least,less,more}"
7886,25439,mother,A lioness is a fierce ___ who will protect her cubs from any threat.,mother,"{hunter,predator,animal}"
7892,25467,motorcycle,"With its powerful engine and two wheels, the ___ offered a thrilling ride on the open highway.",motorcycle,"{moped,bicycle,tricycle}"
7897,25505,mouse,"To select the file on her computer, she clicked the left button on her ___.",mouse,"{keyboard,monitor,trackpad}"
7898,25511,mouth,The dentist asked him to open his ___ wide so she could examine his teeth.,mouth,"{eyes,throat,jaw}"
7901,25527,movie,"We went to the theater, bought popcorn, and sat down to watch the latest blockbuster ___.",movie,"{play,concert,opera}"
7910,25714,murder,"The coroner''s report confirmed the victim died from a gunshot wound, leading the police to open a ___ investigation.",murder,"{theft,fraud,arson}"
7912,25737,museum,"We spent the afternoon at the natural history ___, looking at dinosaur skeletons and ancient fossils.",museum,"{aquarium,laboratory,stadium}"
7913,25740,mushroom,"The chef added sliced portobello ___, a type of fungus, to the pasta sauce for an earthy flavor.",mushrooms,"{onions,peppers,carrots}"
7919,25862,myself,"Since no one else offered to help, I decided to complete the entire project by ___.",myself,"{'"my turn'",'"my own'",'"my way'"}"
7925,25909,name,The CEO will ___ the new subsidiary 'Innovatech' after the merger is finalized.,name,"{establish,announce,classify}"
7928,25957,narrow,The path through the forest was so ___ that we had to walk in single file.,narrow,"{steep,winding,rocky}"
7930,25978,nation,Leaders from around the world gathered to discuss issues affecting every ___ on the planet.,nation,"{county,continent,region}"
7935,26009,nature,He loved spending time outdoors and felt a deep connection with ___.,nature,"{society,technology,industry}"
7939,26047,near,"The coffee shop is ___ the library, just a few doors down on the same street.",near,"{behind,opposite,far}"
7940,26048,nearby,"We couldn''t find a hotel right next to the venue, but we found a ___ one just a five-minute drive away.",nearby,"{remote,distant,secluded}"
7941,26050,nearly,It is ___ impossible to see the stars from the city center due to the bright lights.,nearly,"{partially,somewhat,rarely}"
7952,26144,neighbour,The man who lives in the apartment next to mine is a great ___; he always says hello.,neighbour,"{landlord,relative,colleague}"
7953,26145,neighbourhood,"The children enjoy playing at the park, which is conveniently located in the middle of our ___.",neighbourhood,"{city,building,region}"
7960,26255,network,"To find a new job, she decided to expand her professional ___ by attending industry events.",network,"{circle,collection,association}"
7962,26336,never,He vowed to ___ return to the place where he had lost everything.,never,"{rarely,sometimes,almost}"
7966,26354,news,Did you hear the good ___? I got the promotion!,news,"{gossip,information,statement}"
7968,26365,newspaper,He folded the broadsheet ___ in half and started reading the front-page story.,newspaper,"{brochure,magazine,journal}"
7969,26380,next,"After you finish this chapter, please read the ___ one for homework.",next,"{previous,other,last}"
7973,26419,night,"We gazed at the constellations, which are only visible in the dark sky at ___.",night,"{dusk,day,dawn}"
7976,26457,nine,A standard baseball team has ___ players on the field during a game.,nine,"{seven,eleven,five}"
7977,26460,nineteen,"After he turned eighteen, he had to wait one more year until he was ___.",nineteen,"{ninety,ninth,nineties}"
7978,26463,ninety,"A standard soccer match is ___ minutes long, not including stoppage time.",ninety,"{sixty,'"one hundred'",forty-five}"
7979,26499,noble,"The knight took a ___ oath to protect the weak and uphold justice, even at great personal risk.",noble,"{simple,cautious,private}"
7983,26538,noisy,The classroom became so ___ that the teacher had to shout to be heard.,noisy,"{empty,dark,calm}"
7987,26592,none,"He looked in the cookie jar, but it was empty; ___ of the cookies were left.",None,"{All,Most,Some}"
7998,26739,nose,The pungent smell of spices from the kitchen immediately tickled his ___.,nose,"{eyes,tongue,ears}"
8002,26766,note,The spy passed him a folded ___ with the secret password written inside.,note,"{letter,report,message}"
8003,26767,notebook,"During the lecture, she jotted down ideas in her ___.",notebook,"{textbook,novel,manual}"
8005,26775,notice,She ___ a strange light flickering in the distance.,noticed,"{created,imagined,questioned}"
8009,26803,novel,"With its intricate plot spanning hundreds of pages, the ___ she just finished reading vividly explores a dystopian future.",novel,"{biography,play,poem}"
8010,26805,novelist,"The award recognized the ___ for her series of lengthy, interconnected fictional books.",novelist,"{journalist,historian,poet}"
8015,26828,nuclear,The new power plant uses uranium fission to generate ___ energy.,nuclear,"{geothermal,chemical,mechanical}"
8017,26863,number,"To calculate the margin of error, she first had to confirm the exact ___ of people who had completed the survey.",number,"{average,demographic,location}"
8019,26892,nurse,"After administering the prescribed medication, the ___ checked the patient''s IV drip and updated their chart.",nurse,"{pharmacist,surgeon,paramedic}"
8020,26895,nursery,The new ___ on campus provides parents with a safe environment for toddlers while they work.,nursery,"{playground,library,cafeteria}"
8021,26896,nursing,The university's highly-regarded school of ___ prepares students for careers in patient advocacy and clinical practice.,nursing,"{medicine,therapy,dentistry}"
8022,26899,nut,He cracked open the hard shell of the walnut to get to the ___ inside.,nut,"{stone,leaf,root}"
8023,26910,nutrition,A specialist in ___ advised him on the best foods to eat for optimal health and energy.,nutrition,"{exercise,hygiene,anatomy}"
8026,26971,object,The detective examined every physical ___ at the crime scene for potential clues.,object,"{person,motive,alibi}"
8032,27031,observe,"From a hidden blind, the wildlife biologist could ___ the rare birds without disturbing them.",observe,"{influence,capture,train}"
8058,27184,office,"Her personal workspace, complete with a desk, computer, and filing cabinet, was the quietest ___ on the floor.",office,"{kitchen,hallway,stairwell}"
8059,27187,officer,"After witnessing the collision, she gave her statement to the responding police ___.",officer,"{protester,bystander,driver}"
8062,27207,often,"Because she loves art and lives nearby, she ___ visits the museum on weekends.",often,"{rarely,never,seldom}"
8063,27218,oil,"To ensure the engine''s moving parts were properly lubricated, the mechanic checked the dipstick and then added fresh ___.",oil,"{water,antifreeze,gasoline}"
8064,27233,old,The museum's collection included artifacts from the ___ Roman Empire.,old,"{new,future,modern}"
8065,27314,once,He ___ lived in Paris before moving to Berlin.,once,"{never,always,still}"
8066,27321,one,She could only carry ___ box at a time up the stairs.,one,"{some,many,several}"
8068,27328,onion,"Chopping the ___ made her eyes water, but its sharp flavor was essential for the recipe.",onion,"{potato,pepper,zucchini}"
8070,27332,only,"She was the ___ student to solve the final problem, giving her a perfect score that no one else achieved.",only,"{happiest,tallest,newest}"
8071,27343,onto,He carefully placed the vase of flowers ___ the mantelpiece so it wouldn't fall.,onto,"{through,against,under}"
8072,27372,open,"To let some fresh air into the stuffy room, he ___ the window.",opened,"{closed,broke,cleaned}"
8073,27376,opening,The sudden ___ in the clouds allowed a single ray of sunlight to shine through.,opening,"{darkness,shape,height}"
8075,27379,opera,Her powerful soprano voice filled the hall during the final aria of the ___.,opera,"{concert,play,lecture}"
8077,27387,operation,The surgeon explained that the ___ would take three hours and require a team of specialists.,operation,"{analysis,diagnosis,treatment}"
8079,27392,operator,"As the designated crane ___, his sole responsibility was to safely lift and move the heavy materials.",operator,"{inspector,designer,owner}"
8080,27405,opinion,"In my personal ___, the blue painting would look better on the other wall.",opinion,"{fact,law,command}"
8092,27469,oral,"Instead of submitting a paper, each student had to give a spoken, or ___, report to the class.",oral,"{final,graded,long}"
8093,27471,orange,She squeezed the citrus fruit to make a glass of fresh ___ juice for breakfast.,orange,"{apple,grape,cranberry}"
8095,27505,order,The manager used the company credit card to ___ new equipment from an online retailer.,ordered,"{built,sold,repaired}"
8097,27520,organ,"The patient was waiting for a transplant of a vital internal ___, such as a kidney or a liver.",organ,"{bone,limb,gland}"
8099,27534,organization,The non-profit ___ was founded specifically to protect endangered species and their habitats.,organization,"{corporation,partnership,agency}"
8105,27558,origin,The ___ of the word 'robot' can be traced back to a 1920 Czech play.,origin,"{meaning,spelling,pronunciation}"
8109,27668,other,"One hand held a pen, while the ___ hand held a book.",other,"{next,first,main}"
8110,27671,otherwise,"You must study for the test; ___, you are likely to fail.",otherwise,"{therefore,consequently,however}"
8111,27684,ought,We ___ to consider the environmental impact before proceeding.,ought,"{seem,try,want}"
8113,27686,our,My brother and I play on the same soccer team; ___ team won the championship this year.,our,"{their,his,my}"
8114,27687,ours,"My family and the neighbors both have blue cars, but the one with the sunroof is ___.",ours,"{theirs,mine,yours}"
8116,27691,out,He opened the birdcage and let the canary fly ___ into the open air.,out,"{in,down,off}"
8123,27737,outing,The family planned a relaxed weekend ___ to the countryside for a picnic.,outing,"{conference,assignment,procedure}"
8125,27746,outline,"The presentation ___ included main topics, sub-points, and supporting details in a hierarchical list.",outline,"{narrative,draft,abstract}"
8127,27763,output,"The writer''s daily ___ was ten pages of the manuscript, regardless of how long it took.",output,"{effort,schedule,talent}"
8146,28071,own,The deed proves that they legally ___ the land and the buildings on it.,own,"{occupy,develop,use}"
8147,28073,owner,"As the sole ___, she was responsible for all the shop''s debts and profits.",owner,"{employee,customer,supplier}"
8148,28074,ownership,"Upon the founder''s death, the ___ of the company passed to his children through his will.",ownership,"{management,strategy,operation}"
8150,28114,pace,The novel's slow ___ in the beginning makes it difficult for some readers to get into the story.,pace,"{plot,theme,style}"
8151,28130,pack,"Before leaving for her vacation, she needed to ___ a suitcase with clothes for a week.",pack,"{arrange,place,sort}"
8152,28132,package,"The software was sold as a complete ___ including the application, a user manual, and technical support.",package,"{program,file,download}"
8155,28159,page,"To find the correct citation format, he turned to ___ 254 of the style guide.",page,"{chapter,index,entry}"
8156,28169,pain,The new medication is designed to relieve chronic ___ in patients with arthritis.,pain,"{injury,illness,fatigue}"
8159,28184,painter,"Using oil on canvas, the ___ created a stunningly realistic landscape.",painter,"{sculptor,photographer,illustrator}"
8160,28186,painting,Leonardo da Vinci's Mona Lisa is perhaps the most famous ___ in the world.,painting,"{sculpture,drawing,novel}"
8162,28199,palace,"The queen''s official residence in London, Buckingham ___, has 775 rooms.",Palace,"{Castle,Manor,Abbey}"
8163,28207,pale,She was so frightened by the strange noise that her face turned ___ as a sheet.,pale,"{dark,red,warm}"
8165,28265,pan,"To cook the eggs, he heated some butter in a shallow frying ___.",pan,"{pot,bowl,kettle}"
8174,28487,parcel,The large estate was divided into smaller ___ of land for development.,parcels,"{pieces,regions,zones}"
8175,28493,pardon,The president has the constitutional power to ___ individuals convicted of federal crimes.,pardon,"{arrest,prosecute,sentence}"
8176,28499,parent,The hospital offers classes for any expectant ___ on how to care for a newborn.,parent,"{relative,sibling,doctor}"
8180,28525,parking,The stadium has a multi-level ___ garage with space for over a thousand cars.,parking,"{driving,traffic,vehicle}"
8183,28562,part,The mechanic ordered a replacement ___ for the car's broken engine.,part,"{system,feature,version}"
8187,28569,participate,All students are expected to ___ in class discussions rather than just listen quietly.,participate,"{arrive,sit,learn}"
8201,28635,passport,"To cross the border into another country, he had to present his ___ to the customs official.",passport,"{'"library card'",'"driver''s license'",'"birth certificate'"}"
8203,28637,past,"In the ___, people used to communicate by writing letters, a practice now replaced by email.",past,"{future,present,moment}"
8207,28680,path,A narrow dirt ___ wound its way through the dense woods to a hidden lake.,path,"{highway,avenue,road}"
8209,28702,patience,Teaching a young child to tie their shoes requires a great deal of ___.,patience,"{frustration,haste,indifference}"
8214,28751,pause,She hit the ___ button on the remote control to answer the phone.,pause,"{play,stop,rewind}"
8215,28765,pay,You must ___ attention in class if you want to understand the material.,pay,"{lose,seek,find}"
8226,28956,pension,"After retiring from the fire department, he lived comfortably on his monthly ___.",pension,"{salary,wage,invoice}"
8227,28991,people,"The new law was designed to help all ___, regardless of their income or background.",people,"{voters,citizens,residents}"
8232,29016,percentage,A score of 95 correct answers out of 100 questions is a ___ of 95.,percentage,"{fraction,ratio,number}"
8234,29050,perfect,"With no mistakes or flaws, the gymnast''s performance was absolutely ___.",perfect,"{difficult,graceful,tiring}"
8236,29067,perform,Surgeons must ___ delicate operations with extreme precision.,perform,"{attempt,practice,observe}"
8239,29120,period,There will be a brief ___ of adjustment while the new software is implemented.,period,"{moment,instance,system}"
8242,29180,permission,Students must get written ___ from their parents to go on the field trip.,permission,"{advice,opinion,instruction}"
8246,29237,person,"The detective was looking for a missing ___, last seen wearing a blue coat.",person,"{suspect,witness,officer}"
8247,29241,personal,It is not professional to ask a coworker questions about their ___ life.,personal,"{work,public,official}"
8249,29249,personally,The CEO promised to ___ oversee the project to ensure its success.,personally,"{carefully,remotely,briefly}"
8250,29255,personnel,All military ___ are required to undergo a physical fitness test annually.,personnel,"{officers,recruits,commanders}"
8252,29265,persuade,The advertisement was designed to ___ customers to try the new product.,persuade,"{inform,forbid,confuse}"
8253,29319,pet,"Although he owns several farm animals, he only considers the cat that lives inside the house his ___.",pet,"{property,livestock,creature}"
8255,29339,petrol,"In the UK, the price of ___ has risen sharply, making it more expensive for people to drive their cars.",petrol,"{oil,kerosene,electricity}"
8262,29519,photo,He took a quick ___ with his camera to capture the beautiful sunset.,photo,"{sketch,painting,sculpture}"
8267,29563,phrase,The expression 'break a leg' is a common ___ used to wish an actor good luck.,phrase,"{word,letter,sound}"
8270,29583,physician,"For her annual check-up, she scheduled an appointment with her primary care ___.",physician,"{specialist,surgeon,pharmacist}"
8271,29586,physics,"Her university course in ___ covered the laws of motion, gravity, and thermodynamics.",physics,"{chemistry,biology,geology}"
8273,29621,pick,"From the menu, I had to ___ a dessert that would complement my coffee.",pick,"{make,ignore,bake}"
8274,29641,picture,"The brochure featured a stunning ___ of the new resort, attracting many tourists.",picture,"{text,map,menu}"
8275,29648,pie,"Grandma''s famous ___ was served warm, with a golden crust and sweet filling.",pie,"{soup,bread,salad}"
8276,29650,piece,He found the last missing ___ of the jigsaw puzzle under the sofa.,piece,"{box,image,corner}"
8277,29662,pig,The farmer knew it was feeding time when he heard a loud 'oink' from the sty where the ___ was waiting.,pig,"{chicken,horse,duck}"
8278,29687,pile,"After the cleanup, there was a ___ of discarded cardboard in the corner.",pile,"{box,sheet,roll}"
8279,29696,pill,He swallowed the ___ with a glass of water before bedtime.,pill,"{liquid,syrup,injection}"
8280,29704,pilot,She ___ the drone during the test flight.,piloted,"{assembled,charged,repaired}"
8282,29727,pink,"When he blushed from embarrassment, a faint ___ color spread across his cheeks.",pink,"{white,blue,green}"
8283,29740,pint,A standard ___ of milk in the US contains sixteen fluid ounces.,pint,"{cup,quart,gallon}"
8284,29742,pioneer,She ___ renewable energy research in the early 2000s.,pioneered,"{funded,published,criticized}"
8285,29748,pipe,The plumber had to replace the leaking water ___ under the sink.,pipe,"{wire,beam,tile}"
8290,29800,pity,She couldn't hide her ___ when she saw the abandoned puppy shivering in the rain.,pity,"{anger,joy,confusion}"
8292,29814,place,"After traveling for hours, they finally found a quiet ___ to set up camp.",place,"{time,reason,method}"
8294,29834,plain,"The settlers built their town on a vast, grassy ___ that offered fertile soil for farming.",plain,"{mountain,canyon,peninsula}"
8295,29845,plan,"Before we begin construction, we must review the detailed ___ with the engineers.",plan,"{budget,contract,report}"
8296,29847,plane,The pilot expertly guided the ___ through turbulent clouds during the training sortie.,plane,"{car,boat,train}"
8300,29885,plastic,"Because it was lightweight, inexpensive, and could be easily molded, the new ___ was ideal for manufacturing toys.",plastic,"{steel,ceramic,wood}"
8301,29890,plate,The chef arranged the dessert on a shimmering ___ of fine porcelain.,plate,"{cup,napkin,fork}"
8302,29897,platform,The new software provides a unified ___ for managing customer relationships across all channels.,platform,"{document,server,algorithm}"
8307,29950,pleasant,"The garden was ___ in the early morning, filled with the scent of fresh roses.",pleasant,"{chaotic,gloomy,noisy}"
8308,29954,please,She always tries to ___ her coworkers by bringing in homemade cookies.,please,"{annoy,ignore,challenge}"
8309,29955,pleased,"He was ___ with the successful results of the experiment, which confirmed his hypothesis.",pleased,"{disappointed,confused,worried}"
8314,30008,plug,"Before turning on the lamp, she ___ its cord into the wall outlet.",plugged,"{tangled,cut,coiled}"
8316,30032,plus,Some knowledge of Spanish is a definite ___ in this job.,pluses,"{error,drawback,mistake}"
8317,30065,pocket,He kept the spare change in his ___ during the hike.,pocket,"{shoe,hat,glove}"
8318,30079,poem,The ___ was written in rhyming couplets and used vivid metaphors to describe the sunset.,poem,"{novel,report,biography}"
8319,30080,poet,A ___ is a person who writes poems.,poet,"{painter,novelist,playwright}"
8321,30094,point,"During the debate, she made a compelling ___ about climate policy.",point,"{joke,question,mistake}"
8323,30106,poison,"The chef discovered a trace of ___ in the broth, forcing a kitchen shutdown.",poison,"{flavoring,spice,preservative}"
8325,30123,pole,The flag was raised to the top of the tall metal ___ in the center of the square.,pole,"{building,statue,roof}"
8326,30130,police,The city ___ the protests after midnight to restore order.,policed,"{ignored,started,encouraged}"
8327,30131,policeman,"After the bank robbery alarm sounded, two ___ arrived to investigate the crime.",policemen,"{firefighters,paramedics,civilians}"
8328,30137,policy,The company's new ___ require all employees to work from home twice a week.,policies,"{projects,salaries,meetings}"
8330,30155,political,"The candidate''s speech outlined her ___ platform, including her stance on foreign relations and finance reform.",political,"{artistic,athletic,culinary}"
8331,30159,politician,Many ___ promised tax cuts during the campaign.,politicians,"{voters,journalists,economists}"
8332,30165,politics,She decided to study ___ at university to better understand government and public policy.,politics,"{history,economics,sociology}"
8334,30183,pollution,The thick smog and haze were clear signs that air ___ had increased dramatically.,pollution,"{temperature,humidity,pressure}"
8336,30320,pool,The team ___ their expertise to develop the new software platform.,pooled,"{hid,sold,forgot}"
8337,30323,poor,The family was too ___ to afford new clothes for the children.,poor,"{busy,proud,generous}"
8338,30327,pop,The balloon ___ loudly when it brushed against the sharp nail.,popped,"{floated,shrank,wobbled}"
8339,30336,popular,"With long lines out the door every afternoon, the new cafe quickly became the most ___ spot in town for students.",popular,"{expensive,quiet,remote}"
8341,30346,population,The ___ of the city has increased by two million in the last decade.,population,"{economy,infrastructure,climate}"
8342,30369,port,The cargo ship docked at the ___ to unload its containers.,port,"{airport,station,depot}"
8350,30410,possess,"According to his will, he did not ___ any significant wealth at the time of his death.",possess,"{inherit,donate,squander}"
8351,30412,possession,"After the move, she unpacked her ___ and arranged them neatly on the shelves.",possessions,"{memories,ideas,feelings}"
8352,30418,possibility,"With recent breakthroughs, there are many new ___ for curing the disease.",possibilities,"{complications,regulations,symptoms}"
8353,30419,possible,"With the extra funding, it is now ___ to complete the project ahead of schedule.",possible,"{unlikely,difficult,stressful}"
8354,30420,possibly,"There are four, ___ five people who have been injured in the explosion.",possibly,"{definitely,certainly,usually}"
8355,30421,post,He tied the horse's reins to a wooden ___ by the entrance of the tavern.,post,"{gate,branch,wall}"
8356,30434,poster,The university hallway was adorned with a bright ___ advertising the upcoming concert.,poster,"{billboard,commercial,headline}"
8357,30470,postpone,"Due to the storm, the organizers ___ the outdoor ceremony until next weekend.",postponed,"{announced,promoted,attended}"
8358,30486,pot,She simmered the soup in a heavy ___ that retained heat evenly.,pot,"{bowl,plate,mug}"
8359,30491,potato,The classic dish of fish and chips is not complete without a side of fried ___.,potatoes,"{onions,cabbages,tomatoes}"
8360,30499,potential,The young athlete showed great ___ to become a world champion one day.,potential,"{anxiety,history,resistance}"
8362,30521,pound,"Using a mortar and pestle, she ___ the spices into a fine powder.",pounded,"{stirred,chopped,dissolved}"
8363,30524,pour,She carefully ___ the tea into the delicate china cups.,poured,"{chilled,brewed,stirred}"
8365,30530,powder,"To finish the dessert, she decided to lightly ___ the cake with cocoa.",powder,"{bake,fill,mix}"
8366,30533,power,The generator provides ___ to the entire campsite during the night.,power,"{shelter,food,safety}"
8370,30554,practice,It takes years of dedicated ___ to master a musical instrument.,practice,"{theory,talent,listening}"
8371,30560,practise,"To become a skilled musician, one must ___ daily.",practise,"{perform,listen,compose}"
8374,30548,pray,"Every night before sleep, she would ___ for her family''s safety.",pray,"{work,read,wait}"
8375,30588,prayer,"In times of trouble, she found that a simple ___ could bring her comfort.",prayer,"{complaint,argument,demand}"
8379,30624,precious,"For the new parents, every moment with their newborn baby was ___.",precious,"{hectic,tiring,long}"
8385,30678,predict,Economists ___ a modest rise in inflation for the upcoming quarter.,predicted,"{caused,prevented,ignored}"
8390,30720,preference,She expressed a strong ___ for classical music over pop songs.,preference,"{knowledge,talent,history}"
8393,30751,prejudice,His ___ against people from different cultures was evident in his harsh remarks.,prejudice,"{curiosity,empathy,admiration}"
8395,30774,premier,The ___ of the province held a press conference to address the healthcare crisis.,premier,"{mayor,ambassador,senator}"
8398,30799,preparation,The chef's ___ of the ingredients took an hour before the dinner service began.,preparation,"{consumption,appreciation,delivery}"
8399,30803,prepare,She needs to ___ her presentation slides before the meeting tomorrow.,prepare,"{delete,present,forget}"
8405,30850,presentation,The professor's ___ on quantum mechanics lasted for over an hour.,presentation,"{experiment,opinion,biography}"
8411,30871,president,The ___ of the United States holds office in the White House.,president,"{queen,governor,mayor}"
8413,30877,press,The journalist tried to ___ the official for a comment on the breaking news story.,press,"{thank,avoid,praise}"
8414,30882,pressure,The team felt intense ___ to win the championship after a series of defeats.,pressure,"{relief,indifference,joy}"
8418,30907,pretend,"The children ___ to be pirates, searching for treasure in the backyard.",pretended,"{wanted,refused,forgot}"
8424,30939,previous,Her performance in this race was a huge improvement over her ___ attempt.,previous,"{final,only,future}"
8428,30956,pride,She felt a swelling ___ after winning the championship for the third year in a row.,pride,"{anxiety,shame,humility}"
8437,31011,printer,"To get a physical copy of the digital report, she sent the file to the ___.",printer,"{scanner,server,monitor}"
8438,31014,printing,___ costs have risen due to higher paper prices.,printing,"{binding,editing,distribution}"
8444,31033,private,The ___ beach is only accessible to residents of the island.,private,"{public,crowded,open}"
8446,31041,privilege,Having a backstage pass is a ___ that many concert-goers wish they had.,privilege,"{responsibility,requirement,obligation}"
8447,31046,prize,The winner of the competition will receive a cash ___ of one thousand dollars.,prize,"{invoice,receipt,penalty}"
8448,31057,probable,"Although not yet proven, the strong forensic evidence makes it ___ that the suspect was at the scene.",probable,"{possible,unlikely,certain}"
8449,31058,probably,"She will ___ arrive early, as she usually leaves with plenty of time.",probably,"{certainly,maybe,occasionally}"
8451,31070,problem,The main ___ with the new software is its unpredictable crash rate.,problem,"{component,benefit,feature}"
8453,31081,procedure,The surgeon followed a strict ___ to ensure patient safety during the operation.,procedure,"{diagnosis,instinct,preference}"
8463,31126,product,The latest ___ from the tech company features an integrated AI assistant.,product,"{policy,merger,headquarters}"
8467,31139,profession,She decided to study medicine because she wanted to enter a ___ that helps people directly.,profession,"{hobby,company,project}"
8469,31147,professor,She's a ___ of nutrition at Columbia University.,professor,"{student,librarian,chancellor}"
8483,31243,promise,"He will ___ to deliver the report by Friday, even if it means working overtime.",promise,"{attempt,plan,agree}"
8485,31252,promote,The company ___ its new eco-friendly line to attract younger customers.,promoted,"{researched,manufactured,recalled}"
